,Avg Length,Avg GC,Avg KPK
LUM,1597.66666667,0.369097476763,1000.0
LURAP1,1854.0,0.540453074434,998.369565217
LURAP1L,1246.0,0.481635966026,999.022823263
LURAP1L-AS1,799.0,0.34167709637,1000.0
LUZP1,4567.4,0.486318418306,1000.0
LUZP2,2475.875,0.386190279819,999.267261369
LUZP4,1653.5,0.404340937826,940.78591684
LUZP4P1,344.0,0.363372093023,996.96969697
LUZP6,177.0,0.35593220339,1000.0
LXN,932.5,0.404200822124,1000.0
LY6D,886.5,0.627343805963,999.193222388
LY6E,912.866666667,0.626326573317,1000.0
LY6G5B,1561.0,0.538129145191,1000.0
LY6G5C,780.142857143,0.545613849865,1000.0
LY6G6C,964.5,0.547939546253,1000.0
LY6G6D,472.666666667,0.59067602942,1000.0
LY6G6E,514.75,0.596394195071,992.782152231
LY6G6F,920.0,0.586956521739,1000.0
LY6H,1100.6,0.663872666024,1000.0
LY6K,1589.0,0.569640582459,1000.0
LY75,2922.5,0.452594976302,999.854481956
LY75-CD302,5566.0,0.419788301537,1000.0
LY86,878.0,0.480083631858,1000.0
LY86-AS1,1248.66666667,0.43910466911,1000.0
LY9,1763.63636364,0.507048100826,999.80272243
LY96,518.5,0.349580475844,1000.0
LYAR,1135.75,0.425981666608,1000.0
LYARP1,1501.0,0.389740173218,1000.0
LYG1,1014.0,0.477669761196,1000.0
LYG2,793.2,0.493499630586,1000.0
LYL1,1313.0,0.655541906089,1000.0
LYN,1607.25,0.481665242054,1000.0
LYNX1,1441.0,0.64605923684,996.24235393
LYPD1,1167.33333333,0.575891651256,999.67288191
LYPD2,594.0,0.649831649832,1000.0
LYPD3,1032.75,0.628889574981,998.516827797
LYPD4,1384.33333333,0.519535162415,997.680583168
LYPD5,1315.5,0.572181463759,972.392562351
LYPD6,2199.6,0.452574504628,999.802809958
LYPD6B,925.727272727,0.473438347946,1000.0
LYPD8,1187.5,0.498756823092,1000.0
LYPLA1,1056.53333333,0.44750529938,999.561883899
LYPLA1P1,622.0,0.418006430868,1000.0
LYPLA1P2,691.0,0.4500723589,1000.0
LYPLA1P3,695.0,0.447482014388,1000.0
LYPLA2,919.8,0.617615301082,1000.0
LYPLA2P1,696.0,0.583333333333,1000.0
LYPLA2P2,676.0,0.587278106509,1000.0
LYPLA2P3,576.0,0.546875,1000.0
LYPLAL1,1502.41666667,0.335129419836,1000.0
LYPLAL1-AS1,724.0,0.482044198895,1000.0
LYRM1,1125.90909091,0.491428823021,999.188794549
LYRM2,1565.2,0.436606168683,999.837464435
LYRM4,1723.33333333,0.504277065781,998.380578854
LYRM5,792.272727273,0.353507653421,1000.0
LYRM7,1889.25,0.381838513464,994.397980117
LYRM9,1272.14285714,0.526668384015,999.949161159
LYSMD1,1741.0,0.506724079476,999.594320487
LYSMD2,1197.0,0.462008466286,1000.0
LYSMD3,2553.25,0.371216175618,1000.0
LYSMD4,1890.90909091,0.543154419699,998.564094247
LYST,4355.25,0.396412860274,999.96599245
LYST-AS1,521.0,0.378119001919,984.220907298
LYVE1,1677.0,0.440422746213,1000.0
LYZ,919.0,0.411367141003,1000.0
LYZL1,726.0,0.475581473741,1000.0
LYZL2,818.0,0.503667481663,1000.0
LYZL4,793.666666667,0.51292266128,1000.0
LYZL6,762.0,0.496660308174,1000.0
LZIC,1154.0,0.414303645705,999.577167019
LZTFL1,1545.1875,0.429377220897,999.729481883
LZTR1,1464.94736842,0.60982811251,1000.0
LZTS1,3252.5,0.610201122701,999.910165025
LZTS1-AS1,892.0,0.5,1000.0
LZTS2,1784.57142857,0.635896040437,999.619707825
LZTS3,4516.66666667,0.626787603005,998.498564755
M1AP,1332.44444444,0.512831149596,999.866439515
M6PR,996.769230769,0.4845057982,1000.0
MAATS1,1598.4375,0.418547754814,1000.0
MAB21L1,3028.0,0.462351387054,985.733244857
MAB21L2,2772.0,0.520923520924,1000.0
MAB21L3,1915.0,0.518095163991,1000.0
MACC1,3150.2,0.379737280055,993.301213484
MACC1-AS1,639.0,0.352112676056,1000.0
MACF1,5297.38235294,0.476011098606,997.951122099
MACROD1,594.875,0.656164499498,1000.0
MACROD2,1725.21428571,0.431500414615,999.554450802
MACROD2-AS1,946.5,0.448820954273,1000.0
MACROD2-IT1,620.0,0.44793723439,1000.0
MAD1L1,973.260869565,0.621462292285,999.290376417
MAD2L1,1732.6,0.394518544562,999.70663733
MAD2L1BP,1124.66666667,0.516825008247,1000.0
MAD2L2,1042.11111111,0.61440382599,1000.0
MADCAM1,1285.0,0.685174468502,974.052885633
MADD,2762.5,0.552453057943,1000.0
MAEA,1548.9,0.586315643359,996.469902521
MAEL,1537.16666667,0.431199810599,1000.0
MAF,3415.66666667,0.586583000506,991.086260498
MAF1,1127.66666667,0.604247202171,999.803994074
MAFA,1446.5,0.649058653319,978.747232419
MAFA-AS1,417.0,0.52757793765,1000.0
MAFB,3393.0,0.564397288535,1000.0
MAFF,2047.875,0.617832091513,998.514961922
MAFG,2451.0,0.614716048824,998.963554161
MAFG-AS1,1432.0,0.635490168849,970.067720467
MAFIP,1265.0,0.616600790514,1000.0
MAFK,2257.66666667,0.647738948027,999.879183279
MAG,1245.375,0.632989051188,1000.0
MAGEA1,1710.0,0.504678362573,1000.0
MAGEA10,1383.33333333,0.522123830508,999.250741192
MAGEA11,2041.0,0.507735433392,999.776519666
MAGEA12,1759.33333333,0.511132262241,1000.0
MAGEA13P,951.0,0.514195583596,1000.0
MAGEA2,1614.0,0.535189228118,1000.0
MAGEA2B,841.272727273,0.583742492158,998.453454381
MAGEA3,1446.33333333,0.5477416856,1000.0
MAGEA4,1297.5,0.54628141275,1000.0
MAGEA5,942.0,0.550955414013,1000.0
MAGEA6,1321.25,0.554818836126,1000.0
MAGEA7P,942.0,0.562632696391,1000.0
MAGEA8,1491.8,0.546306704417,1000.0
MAGEA8-AS1,476.0,0.457983193277,1000.0
MAGEA9,957.0,0.571431622112,1000.0
MAGEA9B,1814.0,0.511025358324,1000.0
MAGEB1,1785.33333333,0.468827392981,1000.0
MAGEB10,1671.0,0.465036898431,1000.0
MAGEB16,1727.4,0.453659624543,995.910711681
MAGEB17,1406.5,0.56593776138,1000.0
MAGEB18,1811.0,0.433462175594,1000.0
MAGEB2,1610.0,0.460869565217,1000.0
MAGEB3,1717.0,0.460064480305,972.501091227
MAGEB4,2142.0,0.428571428571,1000.0
MAGEB5,1216.0,0.447368421053,1000.0
MAGEB6,1949.0,0.46793227296,953.488372093
MAGEB6P1,1296.0,0.513888888889,971.138845554
MAGEC1,2677.0,0.508433937969,887.805451128
MAGEC2,1991.0,0.480160723255,998.482549317
MAGEC3,1408.6,0.523096939196,994.510917799
MAGED1,2223.4,0.531926996142,997.344632015
MAGED2,1443.5,0.54396072407,999.131744553
MAGED4,1925.63636364,0.59531972445,999.522301594
MAGED4B,1682.83333333,0.592768038137,999.628954873
MAGEE1,3630.0,0.539669421488,961.836283186
MAGEE2,2249.0,0.468652734549,1000.0
MAGEF1,1636.0,0.528728606357,997.533908755
MAGEH1,1462.0,0.480164158687,1000.0
MAGEL2,4298.0,0.612377850163,946.311858077
MAGI1,3112.15789474,0.49565393248,989.274832747
MAGI1-AS1,591.0,0.424703891709,1000.0
MAGI1-IT1,2567.0,0.423061940008,999.608303956
MAGI2,3158.7,0.491237173683,999.332392634
MAGI2-AS1,472.0,0.438559322034,1000.0
MAGI2-AS2,476.0,0.388655462185,1000.0
MAGI2-AS3,956.2,0.459554264294,992.875018087
MAGI2-IT1,574.0,0.348432055749,1000.0
MAGI3,3705.33333333,0.446295978194,999.957232059
MAGIX,1385.0,0.647839617492,999.966134986
MAGOH,672.25,0.41571465615,1000.0
MAGOH2,432.5,0.401060712987,1000.0
MAGOHB,1111.5,0.388422290502,999.887090704
MAGT1,2555.0,0.419160923384,997.398172
MAK,3602.0,0.415867963073,999.173545592
MAK16,1314.6,0.449220459659,997.946312311
MAL,813.6,0.535919570696,1000.0
MAL2,1215.25,0.454583488886,999.465049929
MALAT1,988.736842105,0.393597405131,999.981838655
MALL,1570.33333333,0.553325951999,999.234219451
MALRD1,2179.14285714,0.420334700357,1000.0
MALSU1,1043.4,0.462858220837,999.569892473
MALT1,2315.2,0.400777833871,999.322169059
MAMDC2,2050.5,0.439141045525,1000.0
MAMDC2-AS1,1106.0,0.39772871273,1000.0
MAMDC4,2929.6,0.670334247482,999.845500193
MAML1,3391.0,0.575063845752,1000.0
MAML2,5130.0,0.467396464552,977.433440748
MAML3,2744.66666667,0.541920265764,971.907897073
MAMLD1,3056.42857143,0.538640219376,997.401892375
MAMSTR,1296.8,0.640047021286,1000.0
MAN1A1,5014.0,0.427004387714,1000.0
MAN1A2,2509.4,0.411574134859,999.042279841
MAN1A2P1,1400.0,0.428571428571,1000.0
MAN1B1,1992.1875,0.587843423812,973.683612635
MAN1B1-AS1,1449.0,0.631469979296,994.425087108
MAN1C1,2575.375,0.544574914696,999.152241126
MAN2A1,2374.33333333,0.383143729833,999.529546176
MAN2A2,1490.23333333,0.586448812808,1000.0
MAN2B1,1037.47058824,0.593878389256,999.983976157
MAN2B2,3338.6,0.586414775146,998.948676388
MAN2C1,1145.11363636,0.608992511709,999.382531932
MANBA,2196.57142857,0.456871054677,1000.0
MANBAL,1357.0,0.544565894361,1000.0
MANEA,1849.25,0.349511568609,1000.0
MANEA-AS1,2268.0,0.327160493827,1000.0
MANEAL,1850.2,0.587969848509,1000.0
MANF,986.0,0.51142025835,996.864438383
MANSC1,2512.0,0.474447366371,995.749067471
MANSC4,1023.0,0.430107526882,1000.0
MAOA,2736.25,0.466388870161,996.727507375
MAOB,1249.33333333,0.521467679378,1000.0
MAP10,3516.0,0.449943117179,1000.0
MAP1A,10405.5,0.552629549825,996.053672496
MAP1B,3246.16666667,0.498298644592,999.902955692
MAP1LC3A,1021.0,0.639830347246,1000.0
MAP1LC3B,1100.77777778,0.528804969702,1000.0
MAP1LC3B2,756.0,0.449735449735,1000.0
MAP1LC3BP1,447.5,0.527009060972,1000.0
MAP1LC3C,1182.0,0.513536379019,1000.0
MAP1LC3P,330.0,0.393939393939,1000.0
MAP1S,905.0,0.633217248937,1000.0
MAP2,2085.5,0.468935613319,999.493088766
MAP2K1,2060.0,0.51707302693,1000.0
MAP2K1P1,1188.0,0.526094276094,1000.0
MAP2K2,1157.09090909,0.628242219675,998.613329159
MAP2K3,1206.14285714,0.613993391992,992.562701953
MAP2K4,1410.2,0.425829105496,1000.0
MAP2K4P1,1867.0,0.431240514089,1000.0
MAP2K5,1112.83333333,0.456879946808,1000.0
MAP2K6,1565.77777778,0.431882790121,998.837102822
MAP2K7,1823.25,0.633854849021,998.641832943
MAP3K1,5362.0,0.382031172361,998.736974634
MAP3K10,1220.5,0.641408422595,999.180012621
MAP3K11,1832.84615385,0.627654738995,1000.0
MAP3K12,1994.81818182,0.57411514331,999.465526456
MAP3K13,2000.13333333,0.457439768239,999.632176586
MAP3K14,2762.8,0.583233299064,997.784790542
MAP3K14-AS1,856.7,0.570316886764,997.179680876
MAP3K15,3774.0,0.493331951449,999.474643241
MAP3K19,1971.83333333,0.422270271677,1000.0
MAP3K2,4605.33333333,0.47656051576,998.967632234
MAP3K3,1926.90909091,0.562082263286,999.917365943
MAP3K4,2485.0,0.467991703599,996.403244516
MAP3K5,2781.0,0.473175778439,999.807061547
MAP3K6,2242.25,0.631429993877,1000.0
MAP3K7,4079.0,0.373986389615,1000.0
MAP3K7CL,1338.75,0.455289225267,1000.0
MAP3K8,1682.42857143,0.454589880787,1000.0
MAP3K9,5316.28571429,0.549077592318,998.346435938
MAP4,2731.26666667,0.505269811221,998.183365899
MAP4K1,1128.73333333,0.584597570035,1000.0
MAP4K2,1525.53846154,0.619648624444,1000.0
MAP4K3,1351.15384615,0.414237172491,999.076001693
MAP4K4,3549.22222222,0.477744181987,999.481475121
MAP4K5,1400.0,0.425879281065,998.737594769
MAP6,2313.2,0.549666998076,970.603866069
MAP6D1,977.5,0.636407909604,1000.0
MAP7,3633.22222222,0.475245262739,994.107805084
MAP7D1,1469.69230769,0.648678643134,998.138714112
MAP7D2,2631.0,0.486136153995,1000.0
MAP7D3,2285.375,0.419826014535,999.118150194
MAP9,1995.25,0.377884204157,999.70965979
MAPK1,3487.75,0.478931968363,998.622275869
MAPK10,1202.94285714,0.434123866237,997.623688271
MAPK11,1729.5,0.632505257219,1000.0
MAPK12,2108.72727273,0.639916027843,996.518432991
MAPK13,2086.4,0.576158491028,999.773536072
MAPK14,1892.8,0.459720049557,1000.0
MAPK15,1058.0,0.64071368667,999.176728869
MAPK1IP1L,2186.4,0.485896111447,998.855552119
MAPK3,1148.46666667,0.602559502521,999.724517906
MAPK4,2779.85714286,0.547257028306,1000.0
MAPK6,1172.625,0.416507157941,993.495759305
MAPK6PS2,2060.0,0.383980582524,1000.0
MAPK6PS3,2162.0,0.396854764107,1000.0
MAPK6PS4,2142.0,0.403828197946,1000.0
MAPK7,1508.27777778,0.602973035776,1000.0
MAPK8,2839.5,0.393737764095,1000.0
MAPK8IP1,2243.66666667,0.641037860355,999.139684355
MAPK8IP2,4488.5,0.653266191954,997.826688887
MAPK8IP3,1824.375,0.635718746892,1000.0
MAPK9,2308.53846154,0.44548335601,994.942419705
MAPKAP1,1598.35,0.50698738056,1000.0
MAPKAPK2,1530.5,0.56961949376,997.791135457
MAPKAPK3,1496.25,0.585501994692,1000.0
MAPKAPK5,1124.0,0.507452052945,998.111228998
MAPKAPK5-AS1,1084.14285714,0.511374794867,999.454836943
MAPKAPK5P1,1376.0,0.412790697674,1000.0
MAPKBP1,2687.125,0.56889463606,999.322713155
MAPRE1,2623.0,0.438429279451,1000.0
MAPRE1P1,797.0,0.460476787955,1000.0
MAPRE1P3,796.0,0.425879396985,997.442455243
MAPRE2,2019.38461538,0.454155670886,999.324861365
MAPRE3,1019.55555556,0.540566535712,1000.0
MAPT,3340.11111111,0.574446642849,999.616692858
MAPT-AS1,705.666666667,0.565802682369,992.346938776
MAPT-IT1,2464.0,0.574675324675,991.020408163
MARC1,1926.57142857,0.461076588245,999.211159211
MARC2,960.5,0.497087092093,1000.0
MARCH1,1789.4,0.457183745769,1000.0
MARCH10,1769.8,0.514382553817,999.71458513
MARCH11,931.333333333,0.482484676715,1000.0
MARCH2,942.875,0.626269295883,998.461923251
MARCH3,1389.6,0.495797174265,991.438281592
MARCH4,4447.0,0.576793343827,994.586059102
MARCH5,1420.0,0.410213836802,998.59406953
MARCH6,2003.57142857,0.452543734379,999.469238245
MARCH7,1914.0,0.389955925118,1000.0
MARCH8,2451.28571429,0.519207418151,999.592457751
MARCH9,1826.66666667,0.570066158898,1000.0
MARCKS,3071.5,0.513530623489,996.821413047
MARCKSL1,1699.0,0.593290170689,1000.0
MARCKSL1P1,541.0,0.571164510166,1000.0
MARCKSL1P2,976.0,0.545081967213,957.38045738
MARCO,987.666666667,0.550658531714,999.451754386
MARK1,3795.8,0.437210539763,1000.0
MARK2,2220.6,0.565989840671,1000.0
MARK2P10,1437.0,0.491301322199,1000.0
MARK2P11,1670.0,0.476047904192,1000.0
MARK2P12,585.0,0.468376068376,1000.0
MARK2P13,1849.0,0.527852893456,1000.0
MARK2P14,628.0,0.511146496815,1000.0
MARK2P15,2186.0,0.452881976212,1000.0
MARK2P17,841.0,0.500594530321,1000.0
MARK2P4,2380.0,0.456302521008,1000.0
MARK2P5,634.0,0.583596214511,1000.0
MARK2P6,897.0,0.508361204013,1000.0
MARK2P8,952.0,0.473739495798,1000.0
MARK2P9,1727.0,0.551823972206,1000.0
MARK3,1460.46153846,0.453696196081,999.910529991
MARK3P1,643.0,0.458786936236,1000.0
MARK3P3,727.0,0.529573590096,1000.0
MARK4,1638.09090909,0.603889261956,999.485573078
MARS,862.5625,0.533062461911,1000.0
MARS2,3019.0,0.48393507784,1000.0
MARVELD1,1327.5,0.576821445037,1000.0
MARVELD2,2026.66666667,0.484545253185,998.700901727
MARVELD3,1717.83333333,0.55183593984,993.394101345
MAS1,9841.0,0.44802357484,996.743665412
MAS1L,1260.0,0.502380952381,1000.0
MAS1LP1,1047.0,0.52817574021,1000.0
MASP1,1912.06666667,0.521222453863,999.809308455
MASP2,1449.5,0.58372709577,1000.0
MAST1,1466.55555556,0.624354882463,998.150101597
MAST2,1676.3,0.531875671297,1000.0
MAST3,1782.0,0.628154553501,999.693981639
MAST4,2344.9047619,0.521903969717,999.356448493
MAST4-AS1,777.0,0.368082368082,1000.0
MAST4-IT1,658.0,0.344984802432,998.447204969
MASTL,2823.25,0.406255183908,1000.0
MAT1A,1824.0,0.559424299188,999.779151943
MAT2A,1337.16666667,0.4480034245,1000.0
MAT2B,1787.625,0.404008694988,1000.0
MATK,1144.9375,0.644849540875,1000.0
MATN1,1905.33333333,0.582159904526,999.039636808
MATN1-AS1,1849.25,0.594124616854,999.936077729
MATN2,1636.77777778,0.481004090232,998.944502364
MATN3,1586.66666667,0.481844990821,995.968343988
MATN4,2010.4,0.647473438362,1000.0
MATR3,1570.47916667,0.443979977281,999.667162794
MAU2,1708.125,0.586043214464,999.188841263
MAVS,11655.0,0.520332535349,985.739690383
MAX,1088.73684211,0.522019184105,996.961409334
MAZ,1223.05555556,0.632153605932,997.429017012
MB,782.2,0.557373975437,1000.0
MB21D1,1986.66666667,0.426832710785,999.368686869
MB21D2,3368.0,0.467933491686,1000.0
MBD1,1899.88888889,0.590593958465,1000.0
MBD2,1709.8,0.506834578334,998.725120789
MBD3,1712.81818182,0.650506175267,998.201614866
MBD3L1,810.0,0.49360680469,1000.0
MBD3L2,783.5,0.574967985376,1000.0
MBD3L3,774.5,0.572627323498,1000.0
MBD3L4,774.5,0.570045011253,1000.0
MBD3L5,776.0,0.572165427818,1000.0
MBD4,1372.1,0.450906185423,1000.0
MBD5,2398.09090909,0.451460174847,986.216833149
MBD6,903.071428571,0.603709872484,999.916320793
MBIP,1056.09090909,0.388130448239,999.886533871
MBL1P,906.25,0.505861580305,1000.0
MBL2,3569.0,0.369851499019,998.593530239
MBL3P,644.0,0.552795031056,1000.0
MBLAC1,1110.0,0.667698407694,1000.0
MBLAC2,3108.0,0.439239302541,1000.0
MBNL1,3151.83333333,0.426647880106,999.695788476
MBNL1-AS1,3791.0,0.497222571283,998.478161619
MBNL2,3589.83333333,0.391374563523,1000.0
MBNL3,3541.41666667,0.440573846454,999.562169116
MBOAT1,1794.0,0.479933110368,1000.0
MBOAT2,1444.3,0.418570545661,999.844901124
MBOAT4,1512.0,0.51455026455,1000.0
MBOAT7,1415.78571429,0.638602255835,1000.0
MBP,1288.8125,0.562421796025,999.997870456
MBTD1,2624.57142857,0.398503140404,997.886849532
MBTPS1,1294.9375,0.514179724936,998.483469385
MBTPS2,3582.33333333,0.422804069523,981.515410451
MC1R,3066.66666667,0.601933590594,838.53408214
MC2R,2116.0,0.431402716995,993.135639758
MC3R,1084.0,0.566420664207,998.130841121
MC4R,1666.0,0.436974789916,1000.0
MC5R,939.0,0.540814896755,998.735244519
MCAM,1146.82352941,0.617219398119,999.564895263
MCAT,1049.5,0.584645366927,1000.0
MCC,2313.1,0.541043531672,998.81545045
MCCC1,1497.0,0.477325844783,999.975845411
MCCC1-AS1,765.0,0.398692810458,878.828229028
MCCC2,1542.25,0.433121517335,999.570962356
MCCD1,955.0,0.59057591623,998.937300744
MCCD1P1,328.0,0.609756097561,1000.0
MCCD1P2,335.0,0.582089552239,1000.0
MCEE,665.2,0.434363509993,1000.0
MCEMP1,1010.66666667,0.528327723459,999.805749806
MCF2,2831.8,0.377065907738,1000.0
MCF2L,1946.6875,0.573261834757,997.536072791
MCF2L-AS1,712.0,0.570224719101,842.406876791
MCF2L2,2856.92307692,0.501690588076,998.405160822
MCFD2,1676.0,0.483398153639,994.36473186
MCFD2P1,300.0,0.396666666667,1000.0
MCHR1,1477.75,0.578834641413,1000.0
MCHR2,1839.5,0.443286052786,1000.0
MCHR2-AS1,551.25,0.451141475953,1000.0
MCIDAS,1463.33333333,0.588864127011,1000.0
MCL1,2441.75,0.479364583126,1000.0
MCM10,2106.42857143,0.465209048831,999.937245816
MCM2,1708.88888889,0.583367757983,996.988867727
MCM3,2160.85714286,0.517850812449,1000.0
MCM3AP,2654.3,0.537578808336,997.703105819
MCM3AP-AS1,1716.66666667,0.478661441004,999.702823263
MCM4,1152.4375,0.517054305961,998.756277076
MCM5,1444.1,0.574761534846,1000.0
MCM6,1675.0,0.428681832496,1000.0
MCM7,1640.57142857,0.55214721452,999.458543953
MCM8,3804.6,0.418834218416,991.497730088
MCM8-AS1,983.0,0.477110885046,1000.0
MCM9,2558.0,0.45404371779,999.910096399
MCMBP,2274.8,0.441372050711,1000.0
MCMDC2,2398.14285714,0.369085922849,1000.0
MCOLN1,998.1,0.61288292247,999.39862543
MCOLN2,1645.5,0.44924892975,1000.0
MCOLN3,2534.5,0.399498647091,998.277860004
MCPH1,1492.85714286,0.465065058822,1000.0
MCRS1,1202.625,0.581155089295,1000.0
MCTP1,1748.44444444,0.410118036694,999.964550635
MCTP2,2721.11111111,0.44282260323,998.012232416
MCTS1,756.428571429,0.405564121282,999.768839575
MCTS2P,546.0,0.404761904762,1000.0
MCU,1824.83333333,0.453554075229,1000.0
MCUR1,2639.66666667,0.463012592917,998.715828061
MDC1,1493.11111111,0.536235169262,984.181387625
MDC1-AS1,738.0,0.539295392954,1000.0
MDFI,903.666666667,0.671561346683,1000.0
MDFIC,2162.5,0.461255273851,996.899298563
MDGA1,2435.9,0.589379881926,999.418045329
MDGA2,2178.2,0.412275193288,999.940723177
MDH1,868.75,0.428941183414,1000.0
MDH1B,1602.0,0.420381731351,1000.0
MDH2,1096.5,0.554204571732,999.605678233
MDK,808.384615385,0.642395693225,1000.0
MDM1,1298.73333333,0.403217843888,1000.0
MDM2,1503.80555556,0.406201076818,995.189963376
MDM4,4985.29411765,0.424417621645,985.80331092
MDN1,5823.5,0.453241835784,999.932061525
MDP1,618.8,0.534664717434,1000.0
MDS2,1076.66666667,0.524262802097,998.490850783
ME1,3371.0,0.395134974785,1000.0
ME2,2637.8,0.399306560656,995.57561083
ME2P1,1970.0,0.429441624365,1000.0
ME3,1183.66666667,0.593086647871,1000.0
MEA1,1089.0,0.583103764922,1000.0
MEAF6,1261.22222222,0.460886956764,1000.0
MEAF6P1,327.0,0.45871559633,1000.0
MECOM,2105.27777778,0.445652782775,996.15501849
MECP2,2245.78571429,0.535039324984,999.266634059
MECR,850.444444444,0.551343994125,999.976871126
MED1,2869.0,0.460009965903,1000.0
MED10,904.666666667,0.455669671522,1000.0
MED11,762.333333333,0.539734713401,993.263833365
MED12,2609.88888889,0.540590455593,994.794267506
MED12L,2829.77777778,0.465272807331,998.630559997
MED13,2514.83333333,0.42759702914,999.800573635
MED13L,2169.8,0.453370802903,999.756816841
MED13P1,171.0,0.421052631579,1000.0
MED14,1474.66666667,0.412633964227,1000.0
MED14OS,900.0,0.502222222222,1000.0
MED14P1,648.0,0.373456790123,1000.0
MED15,1387.38709677,0.596037801006,979.333768551
MED15P1,815.0,0.599253899723,1000.0
MED15P3,326.0,0.662576687117,1000.0
MED15P4,393.0,0.623409669211,1000.0
MED15P5,992.0,0.634072580645,1000.0
MED15P6,681.5,0.598484046308,1000.0
MED15P7,822.0,0.608272506083,1000.0
MED15P8,545.0,0.607339449541,1000.0
MED15P9,1187.0,0.586420117951,1000.0
MED16,1736.2,0.649755190535,999.19798255
MED17,1826.54545455,0.424824149722,999.390721233
MED18,903.4,0.506955994556,999.780098955
MED19,1108.0,0.531412596135,996.408476372
MED20,1238.875,0.519315594944,1000.0
MED21,846.285714286,0.42163198158,1000.0
MED22,1756.7,0.61081358507,998.432024024
MED23,3100.66666667,0.413349963319,999.696002432
MED24,1240.82352941,0.561981903667,998.179051383
MED25,1391.26666667,0.635640617894,995.623767861
MED26,1543.71428571,0.620315676926,999.917753635
MED27,976.75,0.505285997094,1000.0
MED28,2691.6,0.474988157027,995.485473035
MED28P1,571.0,0.479859894921,1000.0
MED28P2,317.0,0.381703470032,1000.0
MED28P3,531.0,0.453860640301,1000.0
MED28P4,572.0,0.475524475524,1000.0
MED28P5,438.0,0.458904109589,1000.0
MED28P6,231.0,0.406926406926,1000.0
MED28P7,530.0,0.494339622642,1000.0
MED28P8,521.0,0.497120921305,1000.0
MED29,2186.0,0.568356972967,1000.0
MED30,647.5,0.46103392373,997.807017544
MED31,871.5,0.398550169505,1000.0
MED4,1081.0,0.428853054941,1000.0
MED4-AS1,542.0,0.446494464945,1000.0
MED6,1044.58333333,0.408694536883,1000.0
MED6P1,713.0,0.396914446003,1000.0
MED7,1587.66666667,0.430888401449,1000.0
MED8,1256.4,0.498278447267,1000.0
MED9,1478.2,0.573637270824,995.025471981
MEDAG,1412.0,0.484212299916,1000.0
MEF2A,2479.15384615,0.441599253057,996.982767656
MEF2AP1,863.0,0.426419466976,1000.0
MEF2B,1453.5,0.660800400184,1000.0
MEF2BNB,1432.88888889,0.600852061385,997.617324165
MEF2BNB-MEF2B,1189.5,0.636222277857,1000.0
MEF2BNBP1,330.0,0.609090909091,1000.0
MEF2C,1932.625,0.429590000423,999.676761602
MEF2C-AS1,640.142857143,0.438095107085,999.473499473
MEF2D,2772.57142857,0.604655776807,998.917025759
MEFV,2217.53333333,0.551946741528,993.584235374
MEG3,2002.55555556,0.563081547945,999.071631902
MEG3_1,87.0,0.689655172414,1000.0
MEG3_2,105.0,0.6,1000.0
MEG8,500.285714286,0.464664550107,1000.0
MEG8_1,97.0,0.494845360825,1000.0
MEG8_2,122.0,0.581967213115,1000.0
MEG9,1255.0,0.537366155666,1000.0
MEGF10,2305.6,0.478123441122,1000.0
MEGF11,2052.6,0.540349030408,999.818956667
MEGF6,2554.14285714,0.675617262092,976.219198032
MEGF8,5094.42857143,0.636847761378,999.853630839
MEGF9,6298.0,0.436646554462,998.567791216
MEGT1,1266.0,0.581358609795,1000.0
MEI1,1024.2,0.545274570447,1000.0
MEI4,4800.0,0.332708333333,1000.0
MEIG1,530.8,0.416629854722,1000.0
MEIOB,1220.0,0.409004744324,1000.0
MEIS1,1608.0,0.467983054153,999.190855242
MEIS1-AS2,638.0,0.537295345501,1000.0
MEIS1-AS3,707.0,0.612446958982,1000.0
MEIS2,1702.2962963,0.480850912854,998.870475103
MEIS3,1401.92857143,0.627613040836,999.566860923
MEIS3P1,958.0,0.610647181628,1000.0
MEIS3P2,1075.0,0.607441860465,1000.0
MELK,1733.90909091,0.42404584086,1000.0
MEMO1,1350.66666667,0.464051650857,998.138556483
MEMO1P1,888.0,0.435810810811,1000.0
MEMO1P3,302.0,0.380794701987,1000.0
MEMO1P4,386.0,0.440414507772,1000.0
MEMO1P5,406.0,0.396551724138,1000.0
MEN1,2004.8125,0.612207037771,1000.0
MEOX1,1798.5,0.561451685214,1000.0
MEOX2,2500.0,0.456,984.714400644
MEOX2-AS1,697.0,0.437589670014,1000.0
MEP1A,2931.5,0.470792871897,1000.0
MEP1AP4,1087.0,0.509659613615,1000.0
MEP1B,1416.5,0.427484319749,1000.0
MEPCE,1637.25,0.606570274125,1000.0
MEPE,1776.33333333,0.415051244397,1000.0
MERTK,2399.71428571,0.457773271627,1000.0
MESDC1,4845.0,0.554592363261,999.172014076
MESDC2,2146.85714286,0.524005347607,999.927922733
MESP1,1410.0,0.625646867006,1000.0
MESP2,1019.66666667,0.605230400422,993.931512787
MEST,1136.22222222,0.48678501591,1000.0
MESTIT1,235.0,0.404255319149,1000.0
MESTIT1_1,140.0,0.414285714286,1000.0
MESTIT1_3,99.0,0.434343434343,1000.0
MESTP1,994.0,0.498993963783,1000.0
MESTP2,889.0,0.470191226097,1000.0
MESTP3,968.0,0.494834710744,1000.0
MESTP4,1204.0,0.468438538206,1000.0
MET,2319.0,0.451125626498,1000.0
